Twitter User,Texto,Fecha de Creado,Hora,Región,Número de palabras,Número de letras,App Username,Tag 
b'smassa',b'The latest The Analytics Daily! https://t.co/b5fnPNL0eO #bigdata #ai',b'2018-12-16',b'20',"b'Redding, CT'",b'8',b'68',b'MasterBigData',b'#BigData'
b'BigDataGear',"b""via RichardEudes - The Insane Amounts of Data We're Using Every Minute (Infographic) https://t.co/nitYx0zE4x\xe2\x80\xa6 https://t.co/qgEHbO9YOv""",b'2018-12-16',b'20',b'None',b'15',b'133',b'MasterBigData',b'#BigData'
b'Bojan Tunguz',b'Race Against The Machine https://t.co/eye5mki1zj #AI #ArtificialIntelligence #DeepLearning #DataScience #MachineLearning #BigData',b'2018-12-16',b'20',"b'San Francisco, CA'",b'11',b'129',b'MasterBigData',b'#BigData'
b'Susan Schreiner',"b'2019 #Predictions from #Robotics, #Automation and #AI Industry Experts \n\n#fintech #insurtech\xe2\x80\xa6 https://t.co/jiJx6V6str'",b'2018-12-16',b'20',"b'Boston, MA'",b'12',b'117',b'MasterBigData',b'#BigData'
b'ThierryLabro',"b""RT @2morrowknight: Confused about what blockchain is? Don't be. Here is a clear and concise definition. https://t.co/Zsev9P5v4q #Blockchain\xe2\x80\xa6""",b'2018-12-16',b'20',b'Entre #Luxembourg et #Metz',b'18',b'140',b'MasterBigData',b'#BigData'
b'Bubbles',b'RT @iamjony94: Want to Grow Your Facebook Following: Here is A 6-Step Plan https://t.co/JnRLR13m2D #SocialMedia #SocialMediaMarketing #Digi\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'17',b'140',b'MasterBigData',b'#BigData'
b'TechieGeeks',b'#techiegeeks #technology #tech #engineering\n#blockchain  #EmergingTech #Startup #fintech #cybersecurity\xe2\x80\xa6 https://t.co/i7rvmVEtt1',b'2018-12-16',b'20',"b'Lagos, Nigeria'",b'10',b'128',b'MasterBigData',b'#BigData'
b'About Big Data',b'RT @McKinsey_it: Molte aziende non hanno ancora compreso con chiarezza il ruolo che il digitale pu\xc3\xb2 avere nella loro strategia https://t.co\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'21',b'140',b'MasterBigData',b'#BigData'
b'Startup Feeds',b'RT @techie_geeks: #techiegeeks #technology #tech #engineering\n#blockchain  #EmergingTech #Startup #fintech #cybersecurity  #DigitalTransfor\xe2\x80\xa6',b'2018-12-16',b'20',"b'San Francisco, CA'",b'12',b'140',b'MasterBigData',b'#BigData'
b'Gull Ferrara',"b'RT @KirkDBorne: Gartner #EmergingTech forecast has #AI everywhere\xe2\x80\x94AI platform as a service (PaaS), Artificial General Intelligence, autonom\xe2\x80\xa6'",b'2018-12-16',b'20',"b'Oslo, Norge'",b'17',b'140',b'MasterBigData',b'#BigData'
b'ExACTA [ blockchain advisors ]',b'#blockchain\xc2\xa0#cryptocurrency #ethereum\xc2\xa0#bitcoin\xc2\xa0#cryptocurrency #tokensale\xc2\xa0#crypto\xc2\xa0#eth\xc2\xa0#btc #crowdsale\xc2\xa0#token\xc2\xa0#ico\xc2\xa0\xe2\x80\xa6 https://t.co/aA4cJPKsox',b'2018-12-16',b'20',b'Italia',b'14',b'140',b'MasterBigData',b'#BigData'
b'Ene',"b'RT @RichardEudes: 5 Uncommon Ways of Using Big Data in Retail https://t.co/DgdCpQ5KLX #bigdata, #businessanalytics, #retail'",b'2018-12-16',b'20',b'None',b'15',b'123',b'MasterBigData',b'#BigData'
b'Anthony Belindo',b'RT @B8Tech: #RT @rolphalinde: RT @Paula_Piccard: This #drone can follow and record you from the sky... no controller required. \xf0\x9f\x8e\xae\n@CNBC #dro\xe2\x80\xa6',b'2018-12-16',b'20',"b'Arlington, TX'",b'22',b'140',b'MasterBigData',b'#BigData'
b'Adam Bouras',b'Why or why not should we limit data subjects the right to request data controllers to erase their data? #data\xe2\x80\xa6 https://t.co/owrK3vosuE',b'2018-12-16',b'20',"b'Missouri, USA'",b'21',b'134',b'MasterBigData',b'#BigData'
b'JP Cyberlibris',"b""RT @EMLYON: \xf0\x9f\x9a\x80 MAKERS' WORLD | #Infographic: A Concise Guide to #AI &amp; #MachineLearning Use Cases RT @deeplearn007\n#MachineLearning #DeepLear\xe2\x80\xa6""",b'2018-12-19',b'8',b'Paris',b'20',b'144',b'MasterBigData',b'#BigData'
b'Imani Tech Specialist',b'RT @antgrasso: What does digital mean for you and your organization? @Fisher85M @LoQutus_be via @antgrasso #Analytics #IoT #BigData https:/\xe2\x80\xa6',b'2018-12-19',b'8',b'Spain',b'19',b'140',b'MasterBigData',b'#BigData'
b'Gordon McMurdo',b'#BigData #Storage #SmartStorage #HybridIT https://t.co/XMxUvKdZnu https://t.co/A2bLCkiIN2',b'2018-12-19',b'8',b'United Kingdom ',b'6',b'89',b'MasterBigData',b'#BigData'
b'Imagine Works',b'RT @jblefevre60: What is #DeepLearning?\n\n#MachineLearning #AI #computerscience #DataScience #innovation #ML #Robotics #NeuralNetworks #algo\xe2\x80\xa6',b'2018-12-19',b'8',"b'Goa, India'",b'14',b'140',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @andi_staub: #AI for #cybersecurity is a hot new thing\n&amp; a dangerous gamble\n\n#fintech #insurtech #bigdata @missdkingsbury @SpirosMargari\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'19',b'144',b'MasterBigData',b'#BigData'
b'Abhijit Gautam',"b'RT @IainLJBrown: Embracing artificial intelligence for industry, Opinion - The Business Times\n\nRead more here: https://t.co/FhjRt54PCu\n\n#Ar\xe2\x80\xa6'",b'2018-12-19',b'8',"b'Bengaluru, India'",b'17',b'140',b'MasterBigData',b'#BigData'
b'Hack Belgium Labs',"b""RT @leoexter: Thank you for the opportunity @bigdatabe @peeterskris @digityser - here's presentation link https://t.co/qo2VWyVdUm - ask que\xe2\x80\xa6""",b'2018-12-19',b'8',b'Belgium',b'18',b'140',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @andi_staub: #SmartCities:\n\nWhy #datadriven cities are the only option\n\n#IoT #BigData #DigitalTransformation #CyberSecurity #insurtech #\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'16',b'140',b'MasterBigData',b'#BigData'
b'Eva Fischer',b'RT @ipfconline1: \xf0\x9f\x92\xaf\xf0\x9f\x98\x8eHONORED TO BE RANKED #5 in the @onalytica World\xf0\x9f\x8c\x8eTop 100 #BigData Experts\nCongrats to All Top\xf0\x9f\x91\x8fhttps://t.co/yX09f8FDU8\n#Io\xe2\x80\xa6',b'2018-12-19',b'8',"b'Berlin, Deutschland'",b'19',b'140',b'MasterBigData',b'#BigData'
b'#FutureOfData',b'Using #Analytics to build A #BigData #Workforce https://t.co/4iJ5CME8bE #talentAnalytics #hr',b'2018-12-19',b'8',b'#AllThingsAnalytics',b'10',b'92',b'MasterBigData',b'#BigData'
b'Breaking News',b'#Strategy to Build a #BigData Solution That Could Actually Work https://t.co/MzGFnbGJMI #datadriven #analytics #product',b'2018-12-19',b'8',b'None',b'14',b'119',b'MasterBigData',b'#BigData'
b'Parkleuchte',b'https://t.co/rWcAHTN2P4 Die #ai wird den Gordischen Knoten komplexer Programme zerhauen; sie meidet problemlos Skyl\xe2\x80\xa6 https://t.co/j7Rdi89Ug6',b'2018-12-19',b'8',b'None',b'15',b'140',b'MasterBigData',b'#BigData'
b'CIOmobile',b'RT @subsidium_ms: Why Business Mobility is critical for Field Services\xf0\x9f\x91\x89https://t.co/N69uSfwxW7  #MobileSecurity #BusinessNews #databreach #\xe2\x80\xa6',b'2018-12-19',b'8',b'Global',b'14',b'140',b'MasterBigData',b'#BigData'
b'Eva Fischer',b'RT @andi_staub: Whose fault is it when #AI makes mistakes?\n\n#ArtificialIntelligence #AI #DataScience #bigdata #fintech @sallyeaves @TopCybe\xe2\x80\xa6',b'2018-12-19',b'8',"b'Berlin, Deutschland'",b'17',b'140',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @andi_staub: Decoding human cognition \n\n#ArtificialIntelligence #computerscience #BigData #neuroscience #BehavioralEconomics #fintech #I\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'12',b'140',b'MasterBigData',b'#BigData'
b'Machine Learning',b'RT @Ronald_vanLoon: Free Ebook: Your Guide to Becoming a #DataScientist\n by @DataScienceCtrl @Glassdoor |\n\nhttps://t.co/MbacR2AaTO\n\n#DataSc\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'16',b'140',b'MasterBigData',b'#BigData'
b'shiyaam',b'RT @ipfconline1: #Blockchain and #MachineLearning To Predict Consumer Behavior \n\nhttps://t.co/qcsl42xS4P by @AnirudhIyer11 v/ @oodlestech\n#\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'15',b'140',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @jblefevre60: Growth in the Internet of Things \n\n#IoT #IoE #Industry40 #BigData #Predictiveanalytics #SmartCity #4IR  #IIoT #CyberSecuri\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'17',b'140',b'MasterBigData',b'#BigData'
b'Security Testing',b'RT @jblefevre60: Growth in the Internet of Things \n\n#IoT #IoE #Industry40 #BigData #Predictiveanalytics #SmartCity #4IR  #IIoT #CyberSecuri\xe2\x80\xa6',b'2018-12-19',b'8',"b'Hyderabad, India'",b'17',b'140',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @MikeQuindazzi: 55% of the #csuite agree that #ArtificialIntelligence will boost business productivity &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'19',b'158',b'MasterBigData',b'#BigData'
b'Chidiebere Njoku',b'RT @TheFuturist007: This bionic gorilla looks dangerously close to the real thing! \xf0\x9f\xa4\x96\xf0\x9f\x90\x92\n\n#AI #Robotics #Automation #AutonomousVehicles #IoT #\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'19',b'140',b'MasterBigData',b'#BigData'
b'Security Testing',b'RT @subsidium_ms: Why Business Mobility is critical for Field Services\xf0\x9f\x91\x89https://t.co/N69uSfwxW7  #MobileSecurity #BusinessNews #databreach #\xe2\x80\xa6',b'2018-12-19',b'8',"b'Hyderabad, India'",b'14',b'140',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @HarbRimah: #IIoT fueling industrial mobility... from #mobile and #autonomous #robots to #autonomousvehicles and #drones &gt;&gt;&gt; #PwC via @M\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'19',b'149',b'MasterBigData',b'#BigData'
b'Mario Cortina Borja',b'RT @AnnieSHerbert: Happy to.  Great opportunity for anyone interested in working with #bigdata #admindata #HES #CPRD #childhealth! https://\xe2\x80\xa6',b'2018-12-19',b'8',"b'London, England'",b'18',b'140',b'MasterBigData',b'#BigData'
b'elena akella',b'RT @CoinAnalystTech: Great News: @Nebula_Exchange is committed to more transparency in the crypto space and will offer @CoinAnalystTech to\xe2\x80\xa6',b'2018-12-19',b'8',b'\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f',b'19',b'139',b'MasterBigData',b'#BigData'
b'Internet of Things',b'The latest The Internet of things Daily! https://t.co/odwIxMTvR0 #bigdata #iot',b'2018-12-19',b'8',b'Polonia',b'10',b'78',b'MasterBigData',b'#BigData'
b'Gazi Mohsin',"b'""It is a very good project. WEBSPACEX - AI Data Analysis Platform * Decentralized platform * Improving marketing pe\xe2\x80\xa6 https://t.co/3Vla6PcyGm'",b'2018-12-19',b'8',b'USA ',b'20',b'140',b'MasterBigData',b'#BigData'
b'Scolvo DE',b'#BigData im #Finanzsektor: Hilft es beim #Verkauf? https://t.co/i8mA2WqWLq https://t.co/avKKURMLaa',b'2018-12-19',b'8',b'Germany / Hungary',b'9',b'98',b'MasterBigData',b'#BigData'
b'Mercedes',b'Las promesas de #bigdata y #AI en sanidad https://t.co/hJxEwyRe7B @jjsanchezgarcia en @aunclicdelastic @carloscomsalud  @comsalud',b'2018-12-19',b'8',b'Espa\xc3\xb1a',b'14',b'129',b'MasterBigData',b'#BigData'
b'LuisB',b'RT @timbusiness: #BigData e #Industry40: investire per crescere. Ne parliamo nella nostra #rassegna stampa #Business di oggi #19dicembre. B\xe2\x80\xa6',b'2018-12-19',b'8',b'Italia',b'19',b'140',b'MasterBigData',b'#BigData'
b'Unni Krishnan R',b'How #BigData Assists in Disaster Relief and Preparedness \n\nhttps://t.co/LUOi2iWOOn\n\n#DataScience #Hadoop\xe2\x80\xa6 https://t.co/yNf0T7FWdD',b'2018-12-19',b'8',b'India',b'12',b'129',b'MasterBigData',b'#BigData'
b'Tech Now or Never',b'RT @IT_CIO_Trends: The biggest insights and trends in digital transformation for 2019 https://t.co/FH5vOFLJSv #CIO #itnews #Cloud #BigData\xe2\x80\xa6',b'2018-12-19',b'8',"b'Calif\xc3\xb3rnia, USA'",b'17',b'139',b'MasterBigData',b'#BigData'
b'jackson',b'RT @getleansocial: Looking to get more executive buy-in for your #socialmediamarketing efforts? Check out these tips from echofactory #smm\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'19',b'139',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @IanLJones98: The 7 levels of the Internet of Things \n#IoT #CyberSecurity #BigData #Analytics #EdgeComputing #sensors #UX #MachineLearni\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'18',b'140',b'MasterBigData',b'#BigData'
b'Abhishek Bisht',b'RT @InfoProNetwork: IAM Platform Curated Retweet:\n\nVia: https://t.co/Obr8Bt9zFK\n\n#BigData and #IoT Advancements Dri\xe2\x80\xa6 https://t.co/LLxmL5ZqT7',b'2018-12-19',b'8',b'None',b'14',b'140',b'MasterBigData',b'#BigData'
b'Benjamin Mueller',"b'RT @agodgmt: ""(New video) \xf0\x9f\x93\xbd\xef\xb8\x8f @agodgmt Devils \xf0\x9f\x91\xbf Den ft @tonybasquiat \nCapturing the reality of what\'s going on in society.\n.\n\xf0\x9f\x91\xbf #Rap #AGOD \xf0\x9f\x91\xbf\xe2\x80\xa6'",b'2018-12-19',b'8',b'Leopold Library',b'25',b'139',b'MasterBigData',b'#BigData'
b'Abhishek Bisht',b'RT @HarbRimah: Why is #IoT #Security Important?\n\n#InternetOfThings #CyberSecurity\n#BigData #Healthcare @Fisher85M\xe2\x80\xa6 https://t.co/svGvQIGpjg',b'2018-12-19',b'8',b'None',b'13',b'138',b'MasterBigData',b'#BigData'
b'Prof. Manish Thakur',b'RT @andi_staub: Will #RoboAdvice make #WealthManagement tasteless?\n\n#AI #fintech #insurtech #BigData #DeepLearning #investment @TheRudinGro\xe2\x80\xa6',b'2018-12-19',b'8',b'India',b'14',b'140',b'MasterBigData',b'#BigData'
b'Abhishek Bisht',b'RT @1_S_Z_: Art: https://t.co/8vXKXOv8YO #InternetOfThings #Industry40 #ArtificialIntelligence #MachineLearning\xe2\x80\xa6 https://t.co/PhVeNoZmRF',b'2018-12-19',b'8',b'None',b'9',b'136',b'MasterBigData',b'#BigData'
b'Simpliv',b'RT @HaroldSinnott: 5 sets of #EmergingTech aim to advance #ClimateAction solutions @MikeQuindazzi  #AI #Cloud #IoT #BigData #DataScience #3\xe2\x80\xa6',b'2018-12-19',b'8',b'United States',b'18',b'140',b'MasterBigData',b'#BigData'
b'CentraleSup\xc3\xa9lec Metz',"b""Conf\xc3\xa9rence francophone sur l'Extraction et la Gestion des Connaissances (EGC)\n\n21 au 25 janvier 2019, sur le campus\xe2\x80\xa6 https://t.co/Tz7SAbCF2M""",b'2018-12-19',b'8',b'Metz',b'19',b'140',b'MasterBigData',b'#BigData'
"b""Sergyl LAFONT Tomorrow's medicine.""","b'RT @PTIncorporated: .@Composerspang of @Forbes recently released the top five #AI trends to watch in 2019, including medical breakthroughs\xe2\x80\xa6'",b'2018-12-19',b'8',b'LYON',b'19',b'139',b'MasterBigData',b'#BigData'
b'Crighton Marorongwe',b'RT @mattbertramlive: 6 Types of #SocialMedia Content that Drive Most Engagement \n\n#infographic\n#GrowthHacking #DigitalMarketing #Analytics\xe2\x80\xa6',b'2018-12-19',b'8',b'Malawi',b'15',b'139',b'MasterBigData',b'#BigData'
b'Qlik UK',b'Hear from #Qlik customer @Shireplc on how harnessing the power of #bigdata can improve the patient journey\xe2\x80\xa6 https://t.co/TeRThgCprx',b'2018-12-19',b'8',"b'Winnersh, Berkshire, UK'",b'18',b'131',b'MasterBigData',b'#BigData'
b'The Hippo Shoe',b'RT @evankirstel: 543 petabytes of #IoT mobile #bigdata traffic over #5G networks by 2025 &gt;&gt;&gt; @juniperresearch via @MikeQuindazzi &gt;&gt;&gt; #AR #V\xe2\x80\xa6',b'2018-12-19',b'8',"b'Centurion, South Africa'",b'21',b'158',b'MasterBigData',b'#BigData'
b'Top Bot Tweets',b'RT @BryanDruzin: The rise of our robot overlords (to play badminton with us).\n\n#Robotics #tech #technology #MachineLearning #DeepLearning #\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'19',b'140',b'MasterBigData',b'#BigData'
b'The Informer',b'Some really smart people who can create immense value for companies are sitting outside the four walls of their off\xe2\x80\xa6 https://t.co/5knVDqs6cf',b'2018-12-19',b'8',b'Malaga. Spain',b'21',b'140',b'MasterBigData',b'#BigData'
b'The Hippo Shoe',b'RT @evankirstel: What does a #DataScientist do? #DataScience #BigData #tech @fklivestolearn https://t.co/WjmcRBdq3b',b'2018-12-19',b'8',"b'Centurion, South Africa'",b'12',b'115',b'MasterBigData',b'#BigData'
b'Pavel Klim',b'#blockchain #btc #crypto #cryptocurrency #bitcoin #ICO #fintech #Ethereum #IoT #AI #BigData #altcoin  #crowdsale\xe2\x80\xa6 https://t.co/DZMl5JJ5hg',b'2018-12-19',b'8',b'None',b'14',b'137',b'MasterBigData',b'#BigData'
b'Burton Lee',b'RT @Kroker: Von Big Data zu Smart Data: Jede zweite Firma in Deutschland hat ein Analytics-Problem --&gt; https://t.co/d75F9nfRN1 #BigData htt\xe2\x80\xa6',b'2018-12-19',b'8',"b'Silicon Valley, CA'",b'20',b'143',b'MasterBigData',b'#BigData'
b'Institute High Tech',b'RT @BilisimBilgi: Samsung Ak\xc4\xb1ll\xc4\xb1 Bekleme \xc3\x96zelli\xc4\x9fi Ne \xc4\xb0\xc5\x9fe Yaramakta?\nhttps://t.co/sg5vkYqq9O\n#Technology #TechNews\xe2\x80\xa6 https://t.co/eAIPXzAFYP',b'2018-12-19',b'8',b'UKRAINE',b'13',b'138',b'MasterBigData',b'#BigData'
b'Prof. Manish Thakur',"b""RT @DataScienceDr: Andrew Ng releases 'AI Transformation Playbook' for businesses https://t.co/hqi5Op7FNR\n\n#MachineLearning #BigData #DataS\xe2\x80\xa6""",b'2018-12-19',b'8',b'India',b'14',b'140',b'MasterBigData',b'#BigData'
b'Pavel Klim',b'#blockchain #btc #crypto #cryptocurrency #bitcoin #ICO #fintech #Ethereum #IoT #AI #BigData #altcoin  #crowdsale\xe2\x80\xa6 https://t.co/5vyNFRRPGR',b'2018-12-19',b'8',b'None',b'14',b'137',b'MasterBigData',b'#BigData'
b'IAM Platform',b'Thanks for the mention! engineer_gone: RT InfoProNetwork: IAM Platform Curated Retweet:\n\nVia:\xe2\x80\xa6 https://t.co/gNAisS2KAi',b'2018-12-19',b'8',b'Worldwide',b'13',b'118',b'MasterBigData',b'#BigData'
b'MA Houillon-Duval',"b'RT @a2sxc: #... sortir de l\'\xc3\xa8re du\xc2\xa0#bigdata\xc2\xa0\xc3\xa9nergivore pour entrer dans celle du \xc2\xab\xc2\xa0smart data\xc2\xa0\xc2\xbb."" https://t.co/MRAX2wB9ou'",b'2018-12-19',b'8',b'None',b'19',b'121',b'MasterBigData',b'#BigData'
b'Georgios Fradelos',"b'Georgios Fradelos #Company #message #Help for #business, GF-ACCORD, @GFradelos,  #bigdata &amp; #AI powered #Spot: do v\xe2\x80\xa6 https://t.co/kDXoJrAFiv'",b'2018-12-19',b'8',"b'Geneva, Switzerland'",b'17',b'144',b'MasterBigData',b'#BigData'
b'AgrooDat',"b'\xc2\xa1El \xc3\xbaltimo The AgTech, Big Data, Agriculture Daily! https://t.co/JpkEo5F9F0 Gracias a @ladailypost @DamianeLheureux\xe2\x80\xa6 https://t.co/h8MNp6HjTA'",b'2018-12-19',b'8',b'None',b'14',b'140',b'MasterBigData',b'#BigData'
b'AgrooDat',b'Big data for small businesses | ZDNet https://t.co/1Oq7AA3Mz1 #bigdata',b'2018-12-19',b'8',b'None',b'9',b'70',b'MasterBigData',b'#BigData'
b'In\xc3\xa9s S\xc3\xa1nchez',b'6 Types of #SocialMedia Content that Drive Most Engagement \n#infographic',b'2018-12-19',b'8',"b'Comunidad de Madrid, Espa\xc3\xb1a'",b'10',b'72',b'MasterBigData',b'#BigData'
b'Bill McCabe/ IOT Recruiter',b'6 Types of #Twitter #SocialMedia Networks [#INFOGRAPHICS] \nby @nodexl \n\n#InternetOfThings #DigitalMarketing\xe2\x80\xa6 https://t.co/1cv3oUpOpI',b'2018-12-19',b'8',"b'Denver, CO'",b'12',b'132',b'MasterBigData',b'#BigData'
b'hotdry',b'RT @BlaiseElise: L\xe2\x80\x99affaire #Vinci aura eu un m\xc3\xa9rite : apprendre que pendant que les #TPE et #PME se saignent pour se mettre en conformit\xc3\xa9 a\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'25',b'140',b'MasterBigData',b'#BigData'
b'Andrew Duff',"b'RT @eqibeat: Stock Lists, News, Research &amp; Analysis - In focus - Chinadeep https://t.co/qcheEimWOh  #China #renewable #green #energy #stock\xe2\x80\xa6'",b'2018-12-19',b'8',b'WorldWide',b'19',b'144',b'MasterBigData',b'#BigData'
b'Andrew Duff',"b'RT @eqibeat: Stock Lists, News, Research &amp; Analysis - In focus - Chinadeep https://t.co/B7kO8KmW6T  #China #lithium #stocks #mining #metals\xe2\x80\xa6'",b'2018-12-19',b'8',b'WorldWide',b'19',b'144',b'MasterBigData',b'#BigData'
b'Tharaka supun',b'RT @NOVAMIntl: It\xe2\x80\x99s time to change the way we think about #cybersecurity. #NOVAM #innovation #ArtificialIntellegence #networksecurity #bigd\xe2\x80\xa6',b'2018-12-19',b'8',b'Sri Lanka',b'17',b'140',b'MasterBigData',b'#BigData'
b'Ian Pereira',"b""@hcldr Working towards sustainability in all industries includes good health for the world's populations. This may\xe2\x80\xa6 https://t.co/m4hy4xRcid""",b'2018-12-19',b'8',b'Canada',b'17',b'139',b'MasterBigData',b'#BigData'
b'Andrew Duff',"b'RT @eqibeat: #Lists, News &amp; Analysis - In focus - Chinadeep https://t.co/itPevzaCgc  #china #technology #stocks #semiconductor #pc #tablet\xe2\x80\xa6'",b'2018-12-19',b'8',b'WorldWide',b'18',b'143',b'MasterBigData',b'#BigData'
b'Andrew Duff',"b'RT @eqibeat: Stock Lists, News, Research &amp; Analysis - In focus - Chinadeep https://t.co/kiGFhzfrN6   #China #auto #EV #technology #SUV #mus\xe2\x80\xa6'",b'2018-12-19',b'8',b'WorldWide',b'20',b'144',b'MasterBigData',b'#BigData'
b'Pavel Klim',b'#blockchain #btc #crypto #cryptocurrency #bitcoin #ICO #fintech #Ethereum #IoT #AI #BigData #altcoin  #crowdsale\xe2\x80\xa6 https://t.co/ASKJHVvFZr',b'2018-12-19',b'8',b'None',b'14',b'137',b'MasterBigData',b'#BigData'
